customer_id,user_age,household_size,income_bracket,tenure_months,subscription_tier,billing_cycle,auto_renew_enabled,customer_acquisition_channel,primary_device,days_since_last_login,avg_watch_time_hours,content_completion_rate,payment_failures,support_tickets,support_resolution_time_days
USER_0146343,18,1,Medium,10,Premium,Monthly,Yes,Promo_Code,Mobile,9,30.9,0.72,0,0,0
USER_0071260,52,6,High,17,Standard,Annual,Yes,Promo_Code,Mobile,0,83.9,0.76,0,0,0
USER_0124435,28,1,Low,8,Basic,Annual,Yes,Social_Ads,Console,5,18.6,0.86,0,0,0
USER_0000112,34,1,Medium,75,Standard,Monthly,Yes,Promo_Code,Smart TV,2,22.9,0.3,0,0,0
USER_0128289,36,1,Medium,9,Premium,Monthly,Yes,Organic,Mobile,3,28.6,0.5,0,1,0
USER_0132808,32,1,High,10,Premium,Monthly,Yes,Organic,Mobile,6,30.6,0.6,0,0,0
USER_0152517,44,1,Low,7,Premium,Annual,Yes,Promo_Code,Smart TV,31,36.8,0.62,0,0,0
USER_0125870,34,2,High,7,Basic,Annual,Yes,Organic,Mobile,7,34.0,0.53,0,0,0
USER_0032244,33,2,Low,53,Standard,Monthly,Yes,Referral,Web,2,37.6,0.6,0,0,0
USER_0095172,18,4,Low,47,Standard,Annual,Yes,Organic,Mobile,8,29.7,0.26,0,0,0
USER_0110067,37,6,Low,1,Premium,Monthly,Yes,Social_Ads,Smart TV,5,124.5,0.51,0,0,0
USER_0103111,33,2,Medium,5,Standard,Monthly,Yes,Social_Ads,Mobile,8,40.6,0.4,2,1,0
USER_0104056,42,5,Medium,5,Basic,Monthly,Yes,Promo_Code,Smart TV,1,103.0,0.7,0,0,0
USER_0018657,52,1,Low,18,Basic,Monthly,No,Referral,Smart TV,0,47.4,0.85,0,0,0
USER_0006859,35,1,High,25,Standard,Monthly,Yes,Referral,Mobile,8,43.9,0.64,0,0,0
USER_0150067,30,1,Medium,3,Standard,Monthly,Yes,Social_Ads,Console,1,62.5,0.66,0,0,0
USER_0096844,39,2,Low,42,Premium,Annual,Yes,Social_Ads,Mobile,0,30.9,0.38,0,0,0
USER_0089798,40,2,Medium,38,Standard,Monthly,Yes,Organic,Smart TV,20,60.1,0.69,0,0,0
USER_0094018,34,2,Low,18,Premium,Monthly,Yes,Organic,Smart TV,0,66.3,0.19,0,0,0
USER_0075011,28,2,Medium,72,Basic,Annual,Yes,Social_Ads,Mobile,3,37.8,0.6,0,0,0
USER_0003813,34,1,Low,72,Standard,Monthly,Yes,Social_Ads,Smart TV,2,60.8,0.61,0,1,0
USER_0075838,30,4,Medium,50,Basic,Annual,No,Promo_Code,Smart TV,11,76.1,0.64,0,1,0
USER_0143048,23,1,Medium,9,Standard,Monthly,Yes,Organic,Mobile,0,39.6,0.65,0,0,0
USER_0149986,24,2,Low,10,Basic,Annual,Yes,Social_Ads,Mobile,12,38.4,0.73,0,1,0
USER_0024773,40,4,Medium,47,Standard,Monthly,No,Referral,Smart TV,4,113.6,0.7,0,0,0
USER_0155006,44,3,Medium,3,Basic,Monthly,Yes,Promo_Code,Mobile,3,43.6,0.69,0,0,0
USER_0106772,44,2,Medium,10,Basic,Annual,Yes,Social_Ads,Mobile,11,44.7,0.67,1,1,0
USER_0097661,33,2,Medium,29,Basic,Monthly,No,Organic,Smart TV,21,46.4,0.76,0,0,0
USER_0033459,22,3,Medium,58,Standard,Monthly,Yes,Organic,Smart TV,8,69.0,0.62,0,0,0
USER_0107551,18,2,Low,11,Standard,Monthly,No,Organic,Smart TV,7,58.7,0.52,1,0,0
USER_0146022,18,2,High,9,Basic,Monthly,Yes,Promo_Code,Smart TV,2,48.5,0.33,0,0,0
USER_0016147,40,3,Medium,30,Basic,Monthly,Yes,Organic,Smart TV,3,72.4,1.0,0,0,0
USER_0000227,21,2,Medium,80,Premium,Monthly,Yes,Organic,Smart TV,6,49.1,0.87,0,0,0
USER_0018044,40,4,Medium,66,Basic,Monthly,No,Referral,Mobile,9,74.2,0.88,0,1,0
USER_0011349,55,2,Medium,49,Standard,Monthly,No,Organic,Mobile,0,0.0,0.41,0,1,0
USER_0005185,18,5,Low,31,Basic,Annual,Yes,Organic,Mobile,14,47.7,0.67,0,3,0
USER_0143148,45,5,Medium,10,Standard,Monthly,Yes,Promo_Code,Smart TV,1,95.1,0.5,0,1,0
USER_0129676,42,4,Medium,3,Standard,Monthly,No,Organic,Mobile,21,62.1,0.63,0,1,0
USER_0157957,18,2,Medium,6,Standard,Annual,Yes,Promo_Code,Smart TV,3,66.6,0.34,0,0,0
USER_0112290,32,6,Medium,7,Premium,Monthly,Yes,Social_Ads,Console,1,97.2,0.87,0,0,0
USER_0121426,52,1,Low,8,Standard,Annual,Yes,Organic,Web,0,68.8,0.81,0,0,0
USER_0069302,35,2,Medium,24,Basic,Monthly,Yes,Organic,Mobile,3,64.3,0.78,0,0,0
USER_0080896,38,5,High,58,Standard,Monthly,No,Social_Ads,Smart TV,14,94.1,0.52,0,0,0
USER_0119760,21,1,Medium,8,Basic,Annual,Yes,Organic,Mobile,7,11.6,0.36,0,0,0
USER_0066431,20,1,High,70,Basic,Monthly,No,Organic,Mobile,9,28.3,0.62,0,0,0
USER_0045185,51,3,Medium,45,Standard,Monthly,No,Organic,Web,15,78.5,0.14,0,0,0
USER_0135613,46,2,Medium,8,Standard,Monthly,Yes,Organic,Console,3,65.7,0.39,1,0,0
USER_0131378,26,1,Low,3,Basic,Monthly,Yes,Organic,Mobile,2,51.9,0.42,1,0,0
USER_0106807,28,1,Medium,9,Basic,Monthly,Yes,Organic,Web,4,51.6,0.38,0,0,0
USER_0109013,18,4,Medium,3,Standard,Monthly,Yes,Referral,Console,1,48.0,0.65,0,0,0
USER_0066054,48,2,Medium,82,Basic,Annual,Yes,Social_Ads,Smart TV,18,54.3,0.26,0,0,0
USER_0042861,36,5,High,26,Premium,Monthly,No,Organic,Console,10,46.8,0.63,0,0,0
USER_0097329,36,4,Low,28,Standard,Annual,Yes,Social_Ads,Mobile,31,60.1,0.78,1,1,0
USER_0021211,33,1,Medium,83,Basic,Monthly,Yes,Organic,Smart TV,0,32.3,0.4,0,0,0
USER_0156448,18,4,Low,3,Premium,Monthly,Yes,Promo_Code,Smart TV,3,66.2,0.77,1,0,0
USER_0011174,37,6,High,44,Premium,Monthly,Yes,Referral,Mobile,3,85.7,0.54,0,1,0
USER_0014283,42,6,Medium,64,Basic,Annual,Yes,Organic,Smart TV,8,89.1,0.46,0,0,0
USER_0069619,38,5,Medium,50,Standard,Monthly,Yes,Organic,Smart TV,8,72.6,0.62,0,0,0
USER_0032767,43,3,Medium,62,Basic,Annual,Yes,Social_Ads,Web,2,47.6,1.0,0,0,0
USER_0131362,25,1,Medium,6,Standard,Monthly,Yes,Social_Ads,Web,31,36.3,0.61,1,0,0
USER_0150319,52,4,Medium,3,Premium,Monthly,No,Social_Ads,Smart TV,1,89.8,0.67,0,1,0
USER_0119597,27,1,High,5,Standard,Annual,Yes,Organic,Smart TV,2,34.3,0.6,0,1,0
USER_0071822,32,1,High,22,Basic,Monthly,No,Social_Ads,Smart TV,8,51.3,0.66,0,0,0
USER_0145342,39,1,Medium,9,Basic,Monthly,Yes,Promo_Code,Console,4,0.0,0.29,0,0,0
USER_0005587,18,1,Medium,81,Basic,Monthly,Yes,Organic,Web,12,25.8,0.88,0,0,0
USER_0012536,30,1,Low,82,Basic,Monthly,Yes,Social_Ads,Mobile,0,37.6,0.59,0,0,0
USER_0145706,36,3,Medium,6,Premium,Monthly,Yes,Promo_Code,Mobile,1,37.1,0.71,0,0,0
USER_0146986,28,2,Medium,8,Standard,Monthly,Yes,Organic,Console,5,70.1,0.81,0,0,0
USER_0106930,50,1,Medium,2,Standard,Monthly,Yes,Social_Ads,Web,3,31.9,0.86,0,2,0
USER_0039578,37,4,High,83,Basic,Monthly,Yes,Promo_Code,Mobile,12,80.6,0.68,0,1,0
USER_0033280,31,2,Medium,20,Basic,Monthly,Yes,Organic,Console,11,27.5,0.75,0,0,0
USER_0126208,44,6,High,5,Basic,Monthly,Yes,Organic,Mobile,5,87.4,0.65,0,0,0
USER_0126452,41,1,Medium,5,Basic,Monthly,Yes,Social_Ads,Smart TV,13,23.9,0.72,0,0,0
USER_0085372,21,2,Medium,60,Standard,Monthly,Yes,Organic,Mobile,11,53.5,0.47,0,0,0
USER_0121253,44,2,Low,5,Basic,Monthly,Yes,Referral,Web,0,43.0,0.48,0,0,0
USER_0091278,22,4,Low,77,Basic,Monthly,No,Organic,Web,12,56.8,0.48,0,0,0
USER_0017180,44,1,High,41,Basic,Monthly,Yes,Organic,Web,7,26.1,0.45,0,0,0
USER_0126272,35,2,Low,4,Basic,Monthly,Yes,Referral,Smart TV,4,61.5,0.97,0,0,0
USER_0118392,25,1,Medium,10,Standard,Monthly,Yes,Social_Ads,Console,0,57.9,0.87,0,0,0
USER_0128290,18,2,Low,9,Basic,Monthly,Yes,Social_Ads,Smart TV,0,37.9,0.49,0,1,0
USER_0005046,39,3,Medium,13,Basic,Annual,Yes,Organic,Smart TV,3,75.8,0.44,0,2,0
USER_0013987,32,1,Medium,70,Standard,Monthly,Yes,Referral,Mobile,0,31.9,0.74,0,0,0
USER_0102842,49,1,Low,10,Premium,Monthly,Yes,Organic,Smart TV,2,53.0,0.77,0,0,0
USER_0148087,56,2,Low,2,Basic,Monthly,No,Organic,Mobile,11,39.7,0.11,0,0,0
USER_0051920,36,1,Medium,17,Standard,Monthly,No,Social_Ads,Mobile,4,34.2,0.83,0,0,0
USER_0133082,44,5,Low,6,Basic,Monthly,Yes,Organic,Smart TV,0,66.8,0.71,0,0,0
USER_0129861,30,4,Medium,4,Basic,Monthly,Yes,Organic,Smart TV,5,83.1,0.85,0,0,0
USER_0022865,47,2,Low,14,Basic,Monthly,Yes,Social_Ads,Mobile,15,52.4,0.55,0,1,0
USER_0101315,30,1,Medium,1,Premium,Monthly,No,Organic,Smart TV,11,24.6,0.49,0,3,0
USER_0056534,63,1,Medium,55,Premium,Monthly,Yes,Social_Ads,Smart TV,8,54.8,0.74,0,1,0
USER_0067219,31,2,Medium,29,Standard,Monthly,Yes,Promo_Code,Mobile,9,37.5,0.66,0,1,0
USER_0154656,33,1,Medium,7,Basic,Monthly,No,Organic,Mobile,0,2.1,0.23,0,0,0
USER_0050743,34,2,Medium,30,Standard,Annual,Yes,Organic,Smart TV,0,55.3,0.77,0,0,0
USER_0144883,40,4,High,4,Basic,Annual,Yes,Social_Ads,Smart TV,6,64.0,0.51,0,0,0
USER_0094785,41,1,Medium,15,Standard,Monthly,Yes,Social_Ads,Mobile,1,22.8,0.4,0,1,0
USER_0089575,37,1,Medium,57,Basic,Monthly,No,Organic,Mobile,19,0.0,0.66,0,0,0
USER_0143534,41,2,Medium,2,Basic,Monthly,Yes,Promo_Code,Mobile,21,52.6,0.46,0,2,0
USER_0129960,19,6,Medium,1,Basic,Monthly,Yes,Organic,Smart TV,3,131.3,0.37,0,0,0
USER_0027399,23,3,Medium,58,Premium,Annual,Yes,Organic,Smart TV,0,54.0,0.52,0,0,0
USER_0047937,37,2,High,31,Standard,Monthly,No,Social_Ads,Console,3,23.7,0.66,0,0,0
USER_0126022,33,2,High,4,Standard,Monthly,No,Social_Ads,Smart TV,10,36.9,0.58,0,1,0
USER_0111012,34,1,Medium,5,Basic,Monthly,No,Organic,Smart TV,11,64.4,0.68,1,1,0
USER_0145713,28,2,Medium,10,Standard,Monthly,No,Referral,Mobile,16,59.4,0.23,0,0,0
USER_0029276,31,2,Medium,61,Basic,Monthly,Yes,Promo_Code,Smart TV,11,49.8,0.66,0,0,0
USER_0081780,34,1,Low,41,Premium,Annual,Yes,Organic,Smart TV,24,18.6,1.0,0,0,0
USER_0114896,35,2,Medium,10,Basic,Monthly,No,Organic,Mobile,15,43.3,0.54,0,0,0
USER_0080303,25,1,Low,63,Premium,Monthly,Yes,Organic,Mobile,9,53.7,0.69,0,0,0
USER_0089987,29,1,Low,47,Basic,Monthly,No,Social_Ads,Mobile,17,11.0,0.49,0,0,0
USER_0091697,41,3,Medium,31,Standard,Monthly,No,Organic,Smart TV,2,91.8,0.57,0,0,0
USER_0121749,26,5,Medium,1,Premium,Monthly,Yes,Organic,Mobile,12,43.1,0.64,0,2,0
USER_0103635,43,2,Medium,7,Basic,Monthly,No,Organic,Mobile,4,32.0,0.55,0,0,0
USER_0068974,29,2,Low,58,Standard,Monthly,No,Social_Ads,Smart TV,3,55.3,0.87,0,0,0
USER_0006087,19,2,Medium,83,Basic,Monthly,Yes,Organic,Web,10,71.1,0.79,0,1,0
USER_0006526,35,1,Medium,26,Basic,Monthly,Yes,Organic,Mobile,11,50.8,0.44,0,0,0
USER_0108486,56,1,High,4,Standard,Monthly,Yes,Referral,Smart TV,0,71.5,0.71,0,0,0
USER_0000540,41,2,Medium,32,Basic,Monthly,Yes,Organic,Smart TV,26,58.5,0.46,0,0,0
USER_0070280,42,1,High,50,Standard,Annual,Yes,Organic,Mobile,17,34.2,0.18,0,0,0
USER_0035088,25,2,High,62,Standard,Annual,Yes,Referral,Mobile,22,38.3,0.68,0,0,0
USER_0112385,28,2,Medium,3,Standard,Monthly,Yes,Organic,Mobile,4,21.6,0.84,0,0,0
USER_0120020,33,1,Medium,4,Standard,Monthly,No,Social_Ads,Mobile,0,16.1,0.73,1,0,0
USER_0045914,49,2,Medium,19,Premium,Monthly,Yes,Promo_Code,Web,9,37.4,0.91,0,0,0
USER_0129054,20,1,High,2,Standard,Annual,No,Social_Ads,Console,16,39.9,0.64,0,3,0
USER_0053092,36,3,Medium,48,Premium,Monthly,Yes,Promo_Code,Mobile,3,36.4,0.84,0,0,0
USER_0133830,39,1,Medium,8,Standard,Monthly,Yes,Organic,Smart TV,9,40.7,0.67,1,0,0
USER_0155476,38,4,Low,5,Standard,Annual,Yes,Organic,Web,2,108.6,0.43,0,0,0
USER_0108839,30,5,Low,2,Basic,Monthly,No,Promo_Code,Console,6,80.1,0.62,0,0,0
USER_0134028,36,2,Low,7,Basic,Annual,Yes,Promo_Code,Smart TV,2,71.3,0.82,0,0,0
USER_0149385,37,4,High,1,Standard,Annual,Yes,Organic,Web,4,52.7,0.97,0,2,0
USER_0116709,30,2,Medium,5,Standard,Monthly,No,Organic,Web,10,44.0,0.21,0,0,0
USER_0035175,60,2,Medium,26,Premium,Monthly,Yes,Promo_Code,Mobile,0,49.0,0.51,0,1,0
USER_0118130,33,2,Medium,9,Basic,Monthly,Yes,Social_Ads,Smart TV,7,63.7,0.61,0,1,0
USER_0099133,42,1,Medium,14,Standard,Monthly,Yes,Organic,Smart TV,8,68.3,0.74,0,2,0
USER_0111176,28,4,Medium,1,Basic,Monthly,Yes,Organic,Smart TV,7,102.8,0.48,0,1,0
USER_0157356,35,1,Medium,11,Basic,Annual,Yes,Promo_Code,Mobile,0,37.2,0.89,0,1,0
USER_0150263,29,5,Medium,1,Basic,Annual,Yes,Organic,Mobile,18,77.2,0.65,0,0,0
USER_0016413,39,1,Medium,29,Standard,Annual,Yes,Organic,Console,11,30.2,0.54,0,0,0
USER_0133670,36,3,Medium,9,Premium,Monthly,No,Social_Ads,Smart TV,6,98.5,0.88,0,0,0
USER_0047210,44,1,Medium,21,Basic,Monthly,Yes,Organic,Console,0,37.3,0.63,0,0,0
USER_0141610,48,1,Medium,1,Basic,Annual,Yes,Organic,Smart TV,1,19.5,0.63,0,1,0
USER_0006817,37,3,Medium,48,Basic,Monthly,Yes,Referral,Smart TV,12,47.7,0.66,0,0,0
USER_0052079,31,6,Low,71,Premium,Monthly,Yes,Social_Ads,Console,6,84.9,0.52,0,0,0
USER_0009634,37,1,Medium,83,Premium,Monthly,Yes,Social_Ads,Mobile,4,55.2,0.38,0,1,0
USER_0086379,18,2,Medium,50,Basic,Monthly,Yes,Promo_Code,Smart TV,5,62.8,0.56,1,0,0
USER_0005715,32,6,High,60,Basic,Monthly,Yes,Organic,Mobile,1,71.2,0.45,0,0,0
USER_0108704,44,1,Low,9,Basic,Monthly,Yes,Organic,Smart TV,11,59.3,0.44,0,0,0
USER_0109422,27,3,High,11,Basic,Monthly,Yes,Social_Ads,Mobile,17,64.7,0.56,0,0,0
USER_0119605,39,4,Medium,8,Standard,Monthly,Yes,Organic,Mobile,1,72.3,0.64,1,0,0
USER_0153823,42,2,Medium,2,Standard,Monthly,Yes,Promo_Code,Mobile,6,31.0,0.82,0,0,0
USER_0135324,18,1,Low,1,Basic,Monthly,No,Organic,Mobile,32,23.1,0.39,0,1,0
USER_0048801,20,3,Medium,42,Basic,Monthly,Yes,Social_Ads,Smart TV,2,90.1,0.38,0,0,0
USER_0040176,18,1,Low,14,Standard,Monthly,Yes,Promo_Code,Mobile,7,47.1,0.74,0,2,0
USER_0131735,48,2,Low,8,Basic,Monthly,Yes,Social_Ads,Mobile,10,26.7,0.79,2,0,0
USER_0038355,31,5,Medium,58,Basic,Monthly,Yes,Organic,Mobile,5,65.9,0.38,0,0,0
USER_0129591,50,1,Medium,11,Standard,Monthly,No,Organic,Console,14,19.9,0.54,0,0,0
USER_0055545,34,1,Medium,30,Standard,Annual,Yes,Organic,Smart TV,6,55.7,0.69,0,2,0
USER_0119831,56,2,Medium,3,Basic,Monthly,Yes,Organic,Smart TV,0,46.9,0.47,0,1,0
USER_0077689,18,4,Medium,68,Standard,Monthly,Yes,Referral,Smart TV,0,50.8,0.93,0,0,0
USER_0023162,55,2,Medium,62,Standard,Monthly,Yes,Referral,Smart TV,6,71.9,0.6,0,0,0
USER_0139229,51,4,Low,4,Basic,Monthly,Yes,Organic,Smart TV,5,74.7,0.34,1,1,0
USER_0132988,26,5,Low,5,Basic,Monthly,Yes,Promo_Code,Mobile,16,59.7,0.92,0,1,0
USER_0037077,18,3,Medium,75,Basic,Monthly,Yes,Social_Ads,Web,11,47.2,0.48,0,0,0
USER_0032046,44,4,Medium,18,Basic,Monthly,Yes,Organic,Web,5,59.8,0.33,0,0,0
USER_0031520,23,4,Low,34,Basic,Monthly,Yes,Referral,Mobile,10,71.5,0.3,0,0,0
USER_0087677,52,1,Medium,56,Standard,Monthly,Yes,Social_Ads,Console,4,44.7,0.76,0,1,0
USER_0054168,18,2,Low,18,Basic,Monthly,Yes,Referral,Web,0,44.9,0.46,0,1,0
USER_0054088,34,1,Medium,81,Basic,Monthly,Yes,Social_Ads,Web,2,25.7,0.63,0,0,0
USER_0022122,44,2,Low,62,Standard,Monthly,Yes,Referral,Smart TV,8,52.2,0.93,0,0,0
USER_0086354,34,2,Medium,76,Premium,Monthly,No,Promo_Code,Smart TV,6,28.7,0.89,0,0,0
USER_0105063,29,1,Low,3,Standard,Monthly,Yes,Promo_Code,Smart TV,2,55.9,1.0,0,0,0
USER_0138098,43,2,Medium,6,Basic,Monthly,No,Social_Ads,Console,0,46.0,0.62,1,0,0
USER_0060892,20,1,Medium,29,Premium,Monthly,No,Referral,Mobile,14,46.8,0.86,0,0,0
USER_0135005,18,2,Low,11,Basic,Monthly,Yes,Social_Ads,Smart TV,2,55.7,0.83,0,2,0
USER_0057510,55,4,Low,29,Basic,Monthly,No,Social_Ads,Console,8,82.4,0.75,0,0,0
USER_0148083,47,1,Low,5,Standard,Monthly,No,Organic,Smart TV,1,67.0,0.5,0,0,0
USER_0157945,49,2,Medium,3,Basic,Monthly,No,Social_Ads,Mobile,3,43.5,0.2,0,0,0
USER_0074726,52,2,Medium,41,Basic,Monthly,No,Organic,Mobile,1,40.2,0.52,0,0,0
USER_0047458,28,5,High,29,Standard,Monthly,Yes,Organic,Mobile,9,47.4,0.73,0,1,0
USER_0149363,23,2,High,9,Standard,Monthly,Yes,Organic,Smart TV,11,53.2,0.65,0,1,0
USER_0042310,43,2,Low,78,Premium,Monthly,Yes,Organic,Smart TV,0,74.3,0.57,0,0,0
USER_0110135,46,1,High,7,Basic,Monthly,Yes,Social_Ads,Mobile,10,38.3,0.45,0,0,0
USER_0000916,31,1,High,14,Standard,Monthly,No,Social_Ads,Web,8,33.0,0.6,0,1,0
USER_0113306,27,3,High,10,Basic,Monthly,No,Organic,Console,5,52.7,0.92,0,0,0
USER_0117059,29,1,Medium,11,Premium,Monthly,Yes,Organic,Smart TV,33,61.5,0.95,0,0,0
USER_0110421,43,3,Low,2,Basic,Monthly,No,Referral,Smart TV,13,75.3,0.74,0,1,0
USER_0041161,28,1,High,16,Basic,Monthly,Yes,Social_Ads,Web,0,48.1,0.65,0,0,0
USER_0066680,47,4,Medium,52,Premium,Monthly,Yes,Social_Ads,Smart TV,18,79.9,0.53,0,0,0
USER_0093935,50,4,Medium,30,Standard,Monthly,Yes,Social_Ads,Smart TV,10,81.0,0.79,0,0,0
USER_0028020,40,3,High,50,Premium,Monthly,Yes,Referral,Smart TV,9,63.7,0.38,0,0,0
USER_0105982,36,2,Low,7,Basic,Annual,Yes,Social_Ads,Smart TV,15,41.3,0.67,0,0,0
USER_0063135,36,1,High,42,Basic,Monthly,Yes,Organic,Console,2,26.4,0.9,0,0,0
USER_0153308,18,2,High,10,Standard,Annual,Yes,Organic,Mobile,10,55.0,0.76,0,0,0
USER_0128063,18,2,Low,11,Basic,Monthly,Yes,Organic,Mobile,3,33.9,0.76,0,0,0
USER_0045101,26,4,Medium,49,Basic,Monthly,Yes,Organic,Console,10,70.7,0.8,0,1,0
USER_0106634,18,2,Medium,2,Basic,Annual,Yes,Referral,Mobile,22,65.6,0.48,1,1,0
USER_0106249,20,5,Low,11,Standard,Monthly,Yes,Organic,Smart TV,1,79.4,0.48,0,1,0
USER_0084036,40,2,Medium,24,Standard,Monthly,No,Organic,Smart TV,5,56.1,0.67,0,0,0
USER_0076425,35,6,Low,16,Basic,Monthly,Yes,Promo_Code,Mobile,6,82.5,0.54,0,0,0
USER_0140259,45,3,Medium,5,Standard,Annual,Yes,Organic,Console,7,58.5,0.3,0,0,0
USER_0157288,25,3,High,7,Standard,Monthly,No,Social_Ads,Mobile,0,45.3,0.64,0,0,0
USER_0088098,57,1,Low,62,Standard,Monthly,Yes,Social_Ads,Mobile,0,27.2,0.55,0,0,0
USER_0031437,28,6,Low,59,Standard,Monthly,Yes,Promo_Code,Smart TV,0,117.0,0.64,0,0,0
USER_0084472,18,2,High,49,Basic,Monthly,Yes,Referral,Mobile,10,45.4,0.47,1,0,0
USER_0074902,36,1,Medium,69,Basic,Annual,Yes,Organic,Smart TV,3,58.4,0.83,1,2,0
USER_0122586,38,4,Medium,5,Basic,Monthly,No,Organic,Smart TV,1,86.2,0.41,0,1,0
USER_0088307,38,4,Low,65,Standard,Monthly,Yes,Referral,Smart TV,1,82.2,0.41,0,0,0
USER_0118654,36,4,High,5,Basic,Annual,Yes,Social_Ads,Smart TV,12,88.0,0.56,0,0,0
USER_0067362,76,6,Medium,60,Standard,Monthly,Yes,Organic,Smart TV,0,109.2,0.34,0,0,0
USER_0040031,39,2,High,42,Standard,Annual,Yes,Organic,Smart TV,13,87.9,0.79,1,0,0
USER_0031852,26,3,High,61,Standard,Monthly,Yes,Organic,Smart TV,10,74.5,0.43,0,0,0
USER_0109193,22,1,Low,6,Standard,Annual,Yes,Referral,Smart TV,8,50.2,0.41,0,1,0
USER_0152646,42,1,Medium,2,Basic,Annual,Yes,Social_Ads,Smart TV,3,37.7,0.54,0,0,0
USER_0143089,21,2,Medium,9,Basic,Monthly,Yes,Organic,Web,17,50.6,0.7,0,1,0
USER_0121681,38,4,High,7,Premium,Monthly,Yes,Promo_Code,Smart TV,2,58.7,0.66,0,0,0
USER_0133846,26,1,Medium,4,Standard,Monthly,No,Promo_Code,Mobile,3,6.7,0.75,0,0,0
USER_0014387,54,1,High,34,Standard,Annual,Yes,Social_Ads,Mobile,4,44.3,0.5,0,0,0
USER_0128438,51,1,Low,9,Premium,Monthly,Yes,Organic,Mobile,4,34.0,0.78,0,0,0
USER_0068506,27,3,High,36,Basic,Monthly,Yes,Promo_Code,Smart TV,9,91.8,0.91,0,0,0
USER_0134166,35,2,Medium,6,Premium,Annual,No,Organic,Mobile,0,38.9,0.54,0,0,0
USER_0020460,28,4,Low,72,Standard,Monthly,Yes,Social_Ads,Mobile,12,70.4,0.52,0,0,0
USER_0050870,18,1,Medium,65,Standard,Monthly,Yes,Organic,Web,6,34.5,0.75,0,0,0
USER_0152946,19,4,High,3,Basic,Monthly,No,Organic,Mobile,0,60.6,0.27,0,0,0
USER_0129605,38,1,Medium,6,Premium,Annual,Yes,Referral,Smart TV,0,49.9,0.64,0,0,0
USER_0130087,55,6,Medium,3,Premium,Monthly,No,Social_Ads,Web,13,89.0,0.53,0,0,0
USER_0060358,21,1,Medium,64,Premium,Monthly,Yes,Promo_Code,Console,13,42.3,0.96,0,0,0
USER_0116840,24,6,Low,11,Standard,Monthly,Yes,Social_Ads,Mobile,11,91.4,0.64,0,0,0
USER_0140353,36,2,Medium,3,Basic,Monthly,Yes,Referral,Mobile,7,54.5,0.85,0,0,0
USER_0030565,40,2,Medium,18,Premium,Monthly,Yes,Social_Ads,Console,2,29.6,0.13,0,0,0
USER_0046742,34,1,Medium,51,Standard,Monthly,Yes,Referral,Smart TV,4,43.1,0.32,0,0,0
USER_0107416,47,1,Low,11,Standard,Monthly,No,Organic,Smart TV,34,29.9,0.61,0,0,0
USER_0075884,28,1,Low,45,Basic,Annual,Yes,Social_Ads,Mobile,6,35.3,0.53,0,0,0
USER_0039861,25,2,Low,64,Standard,Monthly,No,Promo_Code,Smart TV,4,56.7,0.08,0,0,0
USER_0134470,25,1,High,9,Basic,Monthly,No,Referral,Mobile,4,36.8,0.65,0,1,0
USER_0109246,41,1,Low,5,Basic,Annual,Yes,Promo_Code,Smart TV,2,46.5,0.55,0,0,0
USER_0088203,33,5,Medium,29,Basic,Monthly,Yes,Social_Ads,Smart TV,18,67.8,0.43,0,0,0
USER_0122596,49,2,Medium,1,Basic,Monthly,Yes,Organic,Smart TV,2,51.9,0.48,0,0,0
USER_0134088,41,3,High,10,Basic,Monthly,Yes,Social_Ads,Mobile,9,62.9,0.55,0,0,0
USER_0143957,18,5,Medium,8,Premium,Annual,Yes,Promo_Code,Mobile,1,42.4,0.51,1,0,0
USER_0120499,21,1,Medium,10,Standard,Monthly,Yes,Promo_Code,Mobile,1,0.0,0.6,0,0,0
USER_0082287,18,2,Medium,26,Standard,Annual,Yes,Organic,Mobile,10,24.6,0.76,0,0,0
USER_0068454,50,1,Low,82,Basic,Annual,Yes,Social_Ads,Mobile,4,27.9,0.39,0,0,0
USER_0115594,41,3,High,7,Basic,Monthly,No,Organic,Smart TV,4,62.1,0.56,0,0,0
USER_0110790,41,4,Medium,6,Standard,Monthly,Yes,Social_Ads,Mobile,13,66.5,0.51,0,0,0
USER_0102303,57,4,Low,1,Basic,Monthly,Yes,Referral,Smart TV,9,77.4,0.5,0,0,0
USER_0019733,29,2,High,30,Standard,Monthly,No,Promo_Code,Mobile,7,28.6,0.87,0,0,0
USER_0073604,39,1,Medium,39,Premium,Monthly,Yes,Promo_Code,Mobile,20,37.4,0.22,0,0,0
USER_0121485,36,2,Medium,1,Basic,Monthly,Yes,Social_Ads,Web,5,45.1,0.77,0,0,0
USER_0104737,42,4,Medium,6,Basic,Monthly,Yes,Promo_Code,Console,8,38.9,0.63,0,0,0
USER_0059801,25,2,Low,43,Standard,Monthly,Yes,Social_Ads,Mobile,14,64.2,0.56,0,1,0
USER_0096627,36,2,Medium,13,Basic,Monthly,Yes,Organic,Smart TV,8,52.6,0.34,0,1,0
USER_0121193,52,4,High,9,Standard,Monthly,Yes,Social_Ads,Web,3,61.7,0.64,0,0,0
USER_0139389,18,2,Medium,9,Standard,Monthly,Yes,Social_Ads,Mobile,20,39.0,0.62,0,0,0
USER_0036000,18,1,Medium,60,Standard,Annual,Yes,Organic,Smart TV,11,38.8,0.78,0,0,0
