customer_id,user_age,household_size,income_bracket,tenure_months,subscription_tier,billing_cycle,auto_renew_enabled,customer_acquisition_channel,primary_device,days_since_last_login,avg_watch_time_hours,content_completion_rate,payment_failures,support_tickets,support_resolution_time_days,churn
USER_0000241,37,3,Medium,68,Basic,Monthly,No,Promo_Code,Mobile,0,68.1,0.21,0,1,0,0
USER_0000242,20,1,Medium,59,Premium,Monthly,Yes,Social_Ads,Mobile,20,51.1,0.57,0,0,0,1
USER_0000243,58,4,Medium,60,Standard,Annual,Yes,Promo_Code,Smart TV,0,83.6,0.65,0,0,0,0
USER_0000244,29,4,High,26,Standard,Monthly,No,Organic,Mobile,11,71.9,0.43,0,1,0,0
USER_0000245,37,3,Low,26,Basic,Monthly,Yes,Organic,Mobile,6,36.5,0.66,0,0,0,0
USER_0000246,37,3,Low,17,Premium,Monthly,Yes,Social_Ads,Smart TV,5,69.7,0.63,0,0,0,0
USER_0000247,37,2,High,54,Standard,Annual,Yes,Promo_Code,Smart TV,2,94.1,0.76,0,1,0,0
USER_0000248,37,1,Medium,3,Premium,Annual,Yes,Organic,Smart TV,7,44.3,0.54,0,0,0,1
USER_0000249,23,1,Medium,5,Basic,Monthly,Yes,Organic,Console,2,24.1,0.55,0,0,0,0
USER_0000250,21,2,High,65,Basic,Monthly,Yes,Social_Ads,Smart TV,3,47.3,0.44,0,0,0,0
USER_0000251,18,1,Medium,12,Basic,Monthly,Yes,Organic,Smart TV,15,70.1,0.35,0,0,0,1
USER_0000252,36,2,High,66,Standard,Monthly,Yes,Referral,Mobile,22,40.1,0.41,0,0,0,1
USER_0000253,40,2,Medium,22,Standard,Monthly,No,Organic,Web,5,34.4,0.6,0,0,0,1
USER_0000254,31,1,Medium,53,Standard,Annual,Yes,Organic,Smart TV,1,35.9,0.74,0,0,0,0
USER_0000255,51,2,High,5,Standard,Monthly,No,Organic,Console,1,15.6,0.77,0,0,0,1
USER_0000256,33,3,Medium,40,Premium,Monthly,Yes,Promo_Code,Mobile,5,34.4,0.4,0,0,0,1
USER_0000257,18,2,Medium,60,Basic,Monthly,Yes,Organic,Console,2,30.9,0.72,0,0,0,0
USER_0000258,18,1,High,70,Basic,Annual,Yes,Social_Ads,Mobile,4,18.7,0.49,0,1,0,0
USER_0000259,18,4,Medium,71,Standard,Monthly,Yes,Promo_Code,Mobile,3,67.4,0.31,0,0,0,1
USER_0000260,28,4,Medium,23,Basic,Monthly,Yes,Promo_Code,Smart TV,5,66.8,0.77,0,1,0,0
USER_0000261,27,5,Medium,19,Standard,Monthly,Yes,Organic,Smart TV,3,77.5,0.75,0,0,0,0
USER_0000262,37,2,Low,69,Standard,Monthly,Yes,Referral,Mobile,0,47.6,0.46,0,0,0,1
USER_0000263,36,3,Medium,14,Standard,Annual,No,Promo_Code,Web,13,42.7,0.68,0,0,0,1
USER_0000264,40,2,Low,38,Standard,Monthly,No,Organic,Smart TV,3,36.8,0.74,0,0,0,0
USER_0000265,36,3,Low,2,Premium,Monthly,Yes,Referral,Smart TV,7,88.9,0.66,0,1,0,0
USER_0000266,21,2,Low,29,Basic,Monthly,Yes,Promo_Code,Web,12,45.6,0.49,0,0,0,0
USER_0000267,19,4,High,31,Basic,Monthly,Yes,Promo_Code,Smart TV,0,64.1,0.0,0,0,0,0
USER_0000268,30,3,High,59,Standard,Monthly,Yes,Social_Ads,Smart TV,20,70.6,0.8,1,0,0,0
USER_0000269,33,6,Medium,49,Basic,Annual,Yes,Social_Ads,Smart TV,2,117.5,0.59,0,0,0,0
USER_0000270,33,2,Medium,51,Standard,Monthly,Yes,Organic,Smart TV,21,29.7,0.81,0,0,0,1
USER_0000271,42,2,Medium,67,Basic,Monthly,Yes,Promo_Code,Smart TV,7,52.1,0.5,0,0,0,0
USER_0000272,25,3,Medium,12,Basic,Monthly,Yes,Organic,Smart TV,6,91.6,0.72,0,0,0,0
USER_0000273,40,1,Low,9,Premium,Monthly,No,Organic,Smart TV,5,59.1,0.46,0,0,0,1
USER_0000274,46,2,Low,50,Basic,Monthly,Yes,Organic,Smart TV,4,80.4,0.65,0,1,0,0
USER_0000275,24,1,Medium,44,Basic,Monthly,Yes,Organic,Mobile,5,58.2,0.36,1,0,0,0
USER_0000276,34,6,High,36,Basic,Monthly,No,Organic,Smart TV,15,98.7,0.46,0,0,0,0
USER_0000277,35,4,Low,23,Premium,Monthly,Yes,Organic,Mobile,9,56.5,0.51,0,0,0,0
USER_0000278,30,2,High,30,Basic,Monthly,Yes,Organic,Mobile,17,26.9,0.53,0,0,0,1
USER_0000279,22,6,Medium,59,Basic,Monthly,Yes,Organic,Web,0,97.1,0.65,0,0,0,0
USER_0000280,18,1,Low,41,Standard,Monthly,Yes,Promo_Code,Smart TV,40,36.0,0.5,1,0,0,1
USER_0000281,33,2,Medium,48,Standard,Monthly,Yes,Social_Ads,Console,36,31.3,0.81,0,0,0,1
USER_0000282,42,3,Medium,63,Premium,Monthly,Yes,Organic,Smart TV,3,68.3,0.25,0,0,0,0
USER_0000283,21,4,Low,36,Basic,Monthly,Yes,Promo_Code,Mobile,8,70.7,1.0,0,1,0,0
USER_0000284,29,1,Medium,15,Basic,Monthly,No,Organic,Mobile,9,11.9,0.47,0,0,0,0
USER_0000285,18,3,Low,34,Basic,Monthly,Yes,Social_Ads,Console,11,73.2,1.0,0,2,0,0
USER_0000286,36,1,Medium,65,Standard,Monthly,Yes,Organic,Web,2,24.9,0.57,0,0,0,1
USER_0000287,23,2,Medium,8,Standard,Monthly,No,Social_Ads,Console,8,64.6,0.65,1,0,0,1
USER_0000288,41,1,Low,26,Basic,Monthly,Yes,Social_Ads,Mobile,5,32.5,0.42,0,0,0,0
USER_0000289,28,6,High,3,Basic,Monthly,Yes,Promo_Code,Mobile,0,69.7,0.67,0,0,0,1
USER_0000290,42,2,High,14,Basic,Monthly,No,Social_Ads,Smart TV,1,50.5,0.22,0,0,0,0
USER_0000291,18,5,Low,38,Basic,Monthly,Yes,Social_Ads,Smart TV,14,88.0,0.84,0,1,0,0
USER_0000292,47,3,Medium,5,Basic,Monthly,No,Organic,Smart TV,2,84.8,0.82,0,0,0,1
USER_0000293,53,5,Medium,26,Basic,Monthly,No,Organic,Console,10,72.6,0.96,0,0,0,0
USER_0000294,32,3,Low,26,Premium,Monthly,Yes,Organic,Smart TV,0,56.6,0.58,0,0,0,0
USER_0000295,28,2,Medium,31,Basic,Monthly,Yes,Organic,Mobile,1,28.3,0.68,0,0,0,0
USER_0000296,31,2,Medium,38,Basic,Monthly,Yes,Organic,Smart TV,6,82.1,0.57,0,0,0,1
USER_0000297,30,2,Medium,31,Standard,Monthly,Yes,Social_Ads,Mobile,2,41.5,0.82,0,1,0,1
USER_0000298,25,3,Low,33,Basic,Monthly,Yes,Organic,Console,4,43.3,0.92,0,2,0,0
USER_0000299,40,1,Medium,12,Standard,Annual,Yes,Referral,Smart TV,12,38.2,0.4,0,0,0,1
USER_0000300,32,1,High,25,Standard,Monthly,No,Social_Ads,Smart TV,19,35.9,0.53,0,0,0,1
USER_0000301,28,3,Medium,13,Basic,Monthly,Yes,Organic,Mobile,15,24.1,0.23,0,0,0,0
USER_0000302,22,1,Medium,13,Basic,Monthly,Yes,Referral,Smart TV,0,62.1,0.84,1,0,0,0
USER_0000303,34,4,High,55,Basic,Monthly,Yes,Referral,Mobile,1,74.4,0.47,1,0,0,1
USER_0000304,42,1,Medium,67,Basic,Monthly,Yes,Organic,Smart TV,5,65.6,0.38,0,0,0,0
USER_0000305,21,2,Medium,20,Basic,Annual,Yes,Referral,Smart TV,6,40.0,0.86,0,1,0,1
USER_0000306,56,2,Medium,66,Standard,Monthly,Yes,Organic,Smart TV,4,95.6,0.4,0,0,0,0
USER_0000307,42,6,High,65,Basic,Monthly,Yes,Organic,Web,8,76.3,0.62,0,0,0,0
USER_0000308,31,2,Low,4,Standard,Monthly,No,Promo_Code,Mobile,2,45.8,0.59,0,0,0,1
USER_0000309,22,1,Low,33,Basic,Annual,Yes,Organic,Mobile,11,36.8,0.58,0,1,0,0
USER_0000310,44,5,Low,52,Standard,Monthly,No,Promo_Code,Smart TV,2,66.6,0.47,0,0,0,0
USER_0000311,19,1,Medium,40,Premium,Annual,Yes,Social_Ads,Mobile,2,32.8,0.14,0,0,0,0
USER_0000312,53,3,Low,20,Basic,Monthly,No,Social_Ads,Smart TV,24,93.2,0.43,0,0,0,1
USER_0000313,47,2,Low,69,Basic,Monthly,Yes,Referral,Smart TV,6,70.6,0.26,1,0,0,0
USER_0000314,38,3,Medium,53,Basic,Annual,Yes,Organic,Mobile,2,53.4,0.06,0,0,0,0
USER_0000315,52,5,Medium,54,Standard,Monthly,Yes,Social_Ads,Smart TV,9,85.2,0.59,0,0,0,0
USER_0000316,38,1,Medium,17,Standard,Monthly,Yes,Promo_Code,Web,1,25.4,0.82,0,0,0,1
USER_0000317,21,2,Medium,4,Basic,Monthly,No,Referral,Smart TV,9,83.2,0.5,0,0,0,1
USER_0000318,29,1,Low,15,Basic,Annual,Yes,Referral,Mobile,1,81.2,0.57,0,0,0,0
USER_0000319,23,1,Low,17,Basic,Annual,Yes,Social_Ads,Console,14,13.4,0.67,0,0,0,0
USER_0000320,30,1,Medium,37,Premium,Monthly,Yes,Promo_Code,Mobile,46,52.9,0.44,1,0,0,1
USER_0000321,28,1,Medium,43,Standard,Monthly,Yes,Social_Ads,Smart TV,10,54.8,0.59,0,1,0,0
USER_0000322,35,5,Low,33,Basic,Monthly,Yes,Social_Ads,Smart TV,5,100.5,0.48,0,0,0,0
USER_0000323,22,1,Medium,8,Standard,Monthly,Yes,Organic,Mobile,1,17.3,0.23,0,0,0,0
USER_0000324,35,3,High,55,Standard,Monthly,No,Promo_Code,Mobile,0,42.2,0.92,0,0,0,0
USER_0000325,56,5,Medium,32,Basic,Monthly,Yes,Organic,Mobile,2,72.4,0.85,0,0,0,0
USER_0000326,53,1,High,37,Basic,Annual,Yes,Social_Ads,Mobile,2,32.2,0.28,0,0,0,1
USER_0000327,18,5,Medium,61,Standard,Monthly,No,Promo_Code,Mobile,11,50.6,0.59,1,0,0,0
USER_0000328,32,5,Medium,51,Basic,Monthly,Yes,Social_Ads,Mobile,2,84.7,0.7,0,0,0,0
USER_0000329,24,2,Medium,49,Standard,Annual,Yes,Promo_Code,Smart TV,6,66.4,0.59,0,0,0,0
USER_0000330,34,6,High,68,Basic,Monthly,No,Organic,Smart TV,9,104.4,0.49,0,0,0,0
USER_0000331,40,4,Medium,5,Premium,Monthly,Yes,Promo_Code,Mobile,4,73.9,0.67,0,1,0,1
USER_0000332,26,2,High,63,Basic,Monthly,No,Organic,Smart TV,2,71.1,0.5,0,0,0,1
USER_0000333,18,1,Medium,59,Basic,Monthly,Yes,Organic,Smart TV,0,62.7,0.46,1,0,0,1
USER_0000334,39,1,Medium,56,Basic,Annual,Yes,Organic,Smart TV,5,38.4,0.49,0,0,0,0
USER_0000335,41,2,High,69,Basic,Monthly,Yes,Organic,Smart TV,17,74.4,0.81,0,0,0,0
USER_0000336,46,2,Medium,41,Basic,Annual,Yes,Social_Ads,Mobile,4,49.1,0.35,0,0,0,1
USER_0000337,45,4,Low,32,Premium,Annual,Yes,Organic,Mobile,3,49.4,0.18,0,0,0,0
USER_0000338,56,2,Low,5,Premium,Monthly,No,Referral,Console,0,18.3,0.85,0,1,0,0
USER_0000339,33,3,Low,37,Basic,Annual,Yes,Social_Ads,Mobile,17,58.5,0.48,1,0,0,1
USER_0000340,24,4,Low,67,Premium,Monthly,Yes,Social_Ads,Mobile,1,75.4,0.66,0,0,0,0
USER_0000341,31,1,Medium,62,Basic,Annual,Yes,Promo_Code,Web,5,22.2,0.63,0,0,0,0
USER_0000342,39,4,Low,21,Standard,Monthly,No,Organic,Smart TV,5,93.7,0.78,0,1,0,0
USER_0000343,25,3,High,14,Standard,Annual,Yes,Promo_Code,Smart TV,1,99.1,0.55,0,1,0,0
USER_0000344,18,3,High,27,Standard,Monthly,No,Social_Ads,Web,4,54.0,0.78,0,0,0,1
USER_0000345,36,2,Medium,41,Premium,Monthly,No,Organic,Console,0,58.1,0.62,0,0,0,0
USER_0000346,25,2,Medium,8,Basic,Monthly,Yes,Organic,Mobile,3,37.3,0.55,0,0,0,1
USER_0000347,32,2,High,51,Standard,Annual,Yes,Referral,Web,14,45.6,0.48,0,0,0,0
USER_0000348,51,2,Medium,9,Basic,Monthly,No,Organic,Mobile,1,26.8,0.44,0,0,0,1
USER_0000349,40,3,Medium,36,Premium,Annual,No,Social_Ads,Smart TV,0,89.1,0.61,0,0,0,1
USER_0000350,30,1,High,38,Basic,Monthly,Yes,Referral,Smart TV,0,65.5,0.59,0,0,0,0
USER_0000351,18,6,Low,42,Basic,Annual,Yes,Organic,Smart TV,10,73.1,0.51,0,0,0,0
USER_0000352,38,2,Low,44,Basic,Annual,Yes,Organic,Smart TV,1,82.6,0.49,1,0,0,0
USER_0000353,36,3,Low,54,Standard,Monthly,Yes,Social_Ads,Smart TV,0,59.1,0.89,0,0,0,0
USER_0000354,38,4,High,62,Standard,Monthly,Yes,Referral,Console,13,71.9,0.48,0,0,0,0
USER_0000355,54,4,Medium,27,Premium,Monthly,No,Social_Ads,Smart TV,32,62.8,0.38,0,0,0,1
USER_0000356,23,4,High,50,Standard,Monthly,No,Social_Ads,Mobile,5,63.0,0.63,0,0,0,0
USER_0000357,28,1,Medium,46,Standard,Monthly,Yes,Organic,Smart TV,3,34.0,0.71,0,0,0,0
USER_0000358,32,3,Low,3,Standard,Monthly,Yes,Promo_Code,Web,8,42.4,0.85,0,0,0,0
USER_0000359,29,3,Medium,20,Basic,Monthly,Yes,Social_Ads,Mobile,13,83.7,0.58,0,0,0,1
USER_0000360,33,5,Medium,3,Basic,Annual,Yes,Referral,Mobile,7,84.8,0.85,0,0,0,1
USER_0000361,29,4,Low,70,Basic,Monthly,No,Organic,Mobile,5,52.0,0.43,1,0,0,1
USER_0000362,44,4,Medium,3,Standard,Monthly,No,Social_Ads,Mobile,1,64.8,0.39,0,0,0,1
USER_0000363,35,2,Medium,70,Basic,Monthly,Yes,Social_Ads,Mobile,7,27.0,0.76,0,0,0,0
USER_0000364,18,3,Medium,13,Standard,Monthly,Yes,Social_Ads,Smart TV,1,70.9,0.28,0,0,0,1
USER_0000365,37,4,High,26,Basic,Monthly,Yes,Social_Ads,Smart TV,11,65.9,0.44,1,1,0,1
USER_0000366,50,2,Low,6,Basic,Monthly,No,Social_Ads,Web,6,29.0,0.43,0,0,0,0
USER_0000367,40,2,Medium,25,Basic,Monthly,No,Referral,Smart TV,2,49.5,0.46,0,0,0,0
USER_0000368,20,2,Low,44,Basic,Monthly,No,Referral,Smart TV,2,93.3,0.47,0,0,0,0
USER_0000369,35,1,Low,65,Standard,Annual,Yes,Organic,Smart TV,1,54.4,0.74,0,0,0,0
USER_0000370,52,1,Medium,67,Basic,Annual,No,Organic,Mobile,2,55.9,0.65,0,0,0,0
USER_0000371,32,2,Low,41,Standard,Monthly,No,Social_Ads,Console,11,59.4,0.52,0,0,0,0
USER_0000372,32,2,Medium,26,Standard,Monthly,No,Organic,Mobile,14,47.6,0.41,0,0,0,1
USER_0000373,61,4,Low,30,Premium,Annual,Yes,Referral,Mobile,3,94.4,0.66,0,3,0,0
USER_0000374,35,3,High,40,Basic,Monthly,No,Social_Ads,Mobile,3,76.4,0.68,0,0,0,0
USER_0000375,58,4,Low,36,Standard,Monthly,Yes,Promo_Code,Mobile,0,62.4,0.54,0,0,0,0
USER_0000376,37,4,Low,45,Standard,Monthly,No,Organic,Smart TV,2,73.4,0.87,0,1,0,0
USER_0000377,59,4,High,50,Basic,Monthly,Yes,Promo_Code,Smart TV,20,53.3,0.4,0,0,0,0
USER_0000378,18,6,Medium,28,Standard,Monthly,No,Referral,Smart TV,0,92.4,0.51,0,0,0,0
USER_0000379,34,2,Medium,54,Standard,Annual,Yes,Social_Ads,Smart TV,7,29.8,0.64,0,0,0,1
USER_0000380,50,1,Low,6,Premium,Monthly,Yes,Promo_Code,Mobile,6,3.1,0.39,0,0,0,1
USER_0000381,46,2,Low,20,Premium,Monthly,Yes,Social_Ads,Smart TV,2,34.6,0.28,0,0,0,1
USER_0000382,32,4,High,45,Basic,Monthly,Yes,Social_Ads,Web,1,63.7,0.57,0,0,0,1
USER_0000383,55,3,Medium,46,Basic,Monthly,Yes,Organic,Smart TV,0,80.1,0.43,0,0,0,0
USER_0000384,40,3,Low,38,Premium,Annual,Yes,Organic,Mobile,1,57.7,0.63,0,0,0,0
USER_0000385,36,4,Low,43,Basic,Monthly,Yes,Promo_Code,Smart TV,6,84.9,0.47,0,0,0,0
USER_0000386,35,4,Medium,12,Standard,Monthly,Yes,Organic,Web,3,80.1,0.81,0,0,0,1
USER_0000387,40,1,High,41,Basic,Monthly,No,Organic,Smart TV,1,39.7,0.46,0,0,0,1
USER_0000388,32,4,Medium,27,Standard,Monthly,No,Social_Ads,Mobile,1,33.4,0.86,0,0,0,0
USER_0000389,54,1,Low,49,Standard,Monthly,Yes,Organic,Web,2,60.5,0.51,0,0,0,0
USER_0000390,21,2,High,17,Basic,Monthly,Yes,Organic,Smart TV,0,65.2,0.82,0,0,0,0
USER_0000391,48,2,Low,46,Basic,Annual,Yes,Promo_Code,Mobile,5,66.8,0.42,0,0,0,0
USER_0000392,33,3,Low,13,Basic,Monthly,No,Organic,Smart TV,2,65.1,0.6,1,0,0,1
USER_0000393,50,6,Medium,63,Standard,Monthly,Yes,Organic,Mobile,3,64.5,1.0,0,0,0,0
USER_0000394,28,1,Low,59,Basic,Monthly,No,Social_Ads,Mobile,5,18.1,0.92,0,0,0,0
USER_0000395,27,5,Medium,64,Basic,Monthly,Yes,Social_Ads,Console,3,76.5,0.81,0,0,0,1
USER_0000396,53,3,Low,4,Basic,Monthly,Yes,Social_Ads,Mobile,13,56.7,0.39,0,0,0,0
USER_0000397,39,1,Medium,17,Premium,Monthly,Yes,Referral,Mobile,26,41.9,0.82,0,0,0,0
USER_0000398,21,2,Medium,20,Premium,Monthly,Yes,Promo_Code,Mobile,1,65.6,0.36,0,0,0,0
USER_0000399,33,2,High,32,Basic,Monthly,No,Organic,Smart TV,7,50.8,0.28,0,1,0,0
USER_0000400,39,2,High,6,Basic,Monthly,Yes,Organic,Smart TV,1,74.1,0.55,0,0,0,0
USER_0000401,21,1,Low,67,Standard,Monthly,Yes,Organic,Mobile,30,21.9,0.6,0,1,0,0
USER_0000402,31,2,Medium,38,Standard,Annual,Yes,Organic,Smart TV,1,80.8,0.53,1,0,0,0
USER_0000403,41,2,Medium,30,Premium,Monthly,No,Referral,Mobile,5,24.7,0.22,0,0,0,0
USER_0000404,18,1,Medium,56,Premium,Monthly,Yes,Promo_Code,Mobile,4,31.3,0.46,0,0,0,1
USER_0000405,39,5,Medium,43,Standard,Monthly,Yes,Organic,Smart TV,4,101.3,0.51,0,1,0,0
USER_0000406,40,1,Medium,26,Standard,Annual,Yes,Social_Ads,Smart TV,3,30.4,0.61,0,0,0,0
USER_0000407,44,1,Medium,70,Premium,Annual,Yes,Promo_Code,Mobile,1,46.7,0.47,0,0,0,0
USER_0000408,28,2,Medium,63,Premium,Monthly,No,Social_Ads,Smart TV,15,54.0,0.54,0,0,0,0
USER_0000409,37,1,Medium,20,Premium,Monthly,Yes,Organic,Mobile,3,29.5,0.66,1,0,0,0
USER_0000410,29,1,Medium,10,Standard,Monthly,No,Organic,Smart TV,18,26.0,0.6,0,0,0,1
USER_0000411,51,5,High,60,Premium,Annual,Yes,Promo_Code,Mobile,2,60.2,0.59,0,0,0,0
USER_0000412,24,1,High,29,Standard,Monthly,Yes,Promo_Code,Smart TV,13,61.6,0.63,0,1,0,1
USER_0000413,46,2,Low,28,Standard,Monthly,Yes,Organic,Mobile,9,71.7,0.82,0,0,0,0
USER_0000414,18,1,Medium,38,Basic,Monthly,Yes,Promo_Code,Web,5,7.1,0.97,1,1,0,0
USER_0000415,29,1,Medium,2,Premium,Monthly,Yes,Organic,Mobile,9,29.9,0.51,0,0,0,1
USER_0000416,68,1,Medium,37,Basic,Monthly,No,Social_Ads,Console,6,27.0,0.57,0,3,0,0
USER_0000417,18,6,Medium,37,Premium,Annual,Yes,Organic,Smart TV,1,103.5,0.58,0,0,0,0
USER_0000418,40,3,Low,63,Standard,Annual,Yes,Organic,Smart TV,3,63.8,0.73,0,0,0,0
USER_0000419,41,3,Low,64,Basic,Monthly,No,Organic,Console,6,46.4,0.31,0,0,0,0
USER_0000420,24,4,Low,62,Basic,Monthly,Yes,Organic,Mobile,6,79.7,0.65,0,1,0,0
USER_0000421,42,2,Low,54,Standard,Monthly,Yes,Promo_Code,Smart TV,1,55.2,0.06,0,0,0,0
USER_0000422,25,4,Medium,4,Premium,Annual,Yes,Social_Ads,Smart TV,0,74.2,0.77,1,0,0,0
USER_0000423,37,1,Medium,55,Standard,Monthly,Yes,Organic,Mobile,0,47.8,0.62,0,0,0,0
USER_0000424,29,2,Low,67,Standard,Monthly,Yes,Referral,Web,4,29.6,0.68,1,1,0,1
USER_0000425,18,2,Low,63,Standard,Annual,Yes,Referral,Smart TV,10,63.0,0.45,1,1,0,1
USER_0000426,45,1,Low,61,Basic,Monthly,Yes,Social_Ads,Mobile,5,75.3,0.7,0,0,0,0
USER_0000427,50,2,Medium,6,Premium,Monthly,Yes,Organic,Smart TV,1,48.4,0.62,0,0,0,1
USER_0000428,54,3,Low,25,Standard,Monthly,No,Social_Ads,Mobile,20,70.2,0.8,0,0,0,0
USER_0000429,18,2,Medium,39,Basic,Monthly,No,Social_Ads,Console,0,62.4,0.67,0,0,0,1
USER_0000430,49,2,High,19,Basic,Annual,Yes,Organic,Mobile,4,42.6,0.88,1,0,0,0
USER_0000431,27,1,Medium,43,Premium,Monthly,No,Organic,Smart TV,6,79.8,0.58,0,0,0,0
USER_0000432,50,2,Medium,25,Premium,Annual,No,Organic,Mobile,8,28.9,0.65,1,0,0,1
USER_0000433,34,2,Medium,40,Standard,Monthly,Yes,Promo_Code,Console,0,40.6,0.89,0,2,0,0
USER_0000434,47,1,High,37,Basic,Annual,Yes,Organic,Smart TV,2,44.8,0.28,0,0,0,0
USER_0000435,38,2,Medium,44,Premium,Monthly,Yes,Organic,Mobile,2,61.4,0.48,0,0,0,0
USER_0000436,22,2,High,27,Basic,Monthly,Yes,Social_Ads,Mobile,9,23.7,0.44,0,0,0,1
USER_0000437,23,2,Medium,38,Premium,Monthly,Yes,Organic,Smart TV,5,78.7,0.82,0,1,0,0
USER_0000438,18,3,Medium,52,Standard,Monthly,Yes,Organic,Smart TV,3,68.8,0.65,0,0,0,0
USER_0000439,25,2,High,61,Basic,Monthly,Yes,Referral,Smart TV,5,72.0,0.61,0,0,0,0
USER_0000440,38,1,Low,54,Premium,Monthly,Yes,Social_Ads,Mobile,0,30.0,0.39,0,0,0,1
USER_0000441,47,1,Medium,50,Standard,Annual,Yes,Organic,Mobile,5,41.1,0.65,1,0,0,0
USER_0000442,38,4,Low,68,Basic,Monthly,No,Social_Ads,Mobile,3,77.1,0.3,0,0,0,0
USER_0000443,50,4,High,55,Premium,Annual,Yes,Promo_Code,Console,0,54.5,0.69,0,1,0,0
USER_0000444,49,2,Medium,36,Standard,Annual,Yes,Referral,Mobile,12,45.4,0.52,1,0,0,1
USER_0000445,44,2,Medium,27,Standard,Monthly,Yes,Promo_Code,Smart TV,1,70.7,0.85,0,0,0,0
USER_0000446,35,1,Medium,53,Premium,Monthly,Yes,Organic,Smart TV,2,57.2,0.89,0,0,0,0
USER_0000447,42,1,Low,33,Standard,Monthly,Yes,Social_Ads,Smart TV,3,39.6,0.8,0,0,0,0
USER_0000448,48,3,Medium,35,Standard,Monthly,Yes,Organic,Mobile,0,29.9,0.55,1,0,0,1
USER_0000449,28,1,High,23,Standard,Monthly,Yes,Social_Ads,Smart TV,15,38.4,0.79,0,0,0,0
USER_0000450,18,2,Medium,60,Standard,Monthly,Yes,Social_Ads,Mobile,0,40.0,0.59,0,1,0,0
USER_0000451,48,1,Medium,34,Basic,Monthly,Yes,Promo_Code,Mobile,1,16.6,0.45,0,0,0,0
USER_0000452,41,3,Medium,69,Basic,Monthly,Yes,Promo_Code,Smart TV,7,78.9,0.98,0,2,0,0
USER_0000453,29,4,Low,3,Standard,Annual,Yes,Organic,Web,4,72.1,0.48,0,0,0,0
USER_0000454,23,1,Medium,23,Basic,Annual,Yes,Promo_Code,Mobile,3,35.3,0.79,0,0,0,0
USER_0000455,32,4,Low,6,Standard,Monthly,Yes,Referral,Web,0,68.6,0.53,0,0,0,0
USER_0000456,39,2,High,44,Basic,Monthly,No,Social_Ads,Mobile,1,51.6,0.56,0,0,0,0
USER_0000457,28,1,Medium,42,Premium,Annual,Yes,Organic,Mobile,6,26.9,0.39,0,0,0,0
USER_0000458,29,1,Medium,24,Standard,Annual,Yes,Organic,Mobile,8,21.9,0.5,0,0,0,0
USER_0000459,35,1,Medium,35,Basic,Monthly,Yes,Social_Ads,Mobile,23,36.3,0.66,0,1,0,0
USER_0000460,41,1,Medium,10,Basic,Monthly,No,Organic,Console,5,22.2,0.57,1,0,0,1
USER_0000461,56,2,Low,36,Standard,Monthly,Yes,Organic,Smart TV,5,76.5,0.36,0,0,0,0
USER_0000462,56,1,Medium,9,Standard,Monthly,Yes,Social_Ads,Smart TV,4,51.4,0.41,0,1,0,0
USER_0000463,18,6,High,25,Basic,Monthly,Yes,Organic,Mobile,5,75.1,0.55,0,0,0,0
USER_0000464,51,4,High,31,Basic,Monthly,No,Social_Ads,Mobile,0,59.7,0.87,0,0,0,0
USER_0000465,47,1,Low,57,Basic,Annual,Yes,Referral,Console,3,32.5,0.28,0,0,0,0
USER_0000466,18,2,Medium,53,Standard,Monthly,No,Promo_Code,Smart TV,12,68.1,0.73,1,2,0,0
USER_0000467,48,1,Low,13,Standard,Monthly,Yes,Promo_Code,Smart TV,5,48.3,0.8,0,1,0,0
USER_0000468,26,5,Low,60,Standard,Monthly,Yes,Organic,Console,1,43.6,0.82,0,0,0,0
USER_0000469,50,2,High,27,Basic,Annual,No,Organic,Smart TV,5,72.3,0.37,1,0,0,1
USER_0000470,21,2,Low,20,Basic,Monthly,No,Social_Ads,Mobile,4,49.3,0.89,0,0,0,0
USER_0000471,38,1,Medium,56,Standard,Annual,Yes,Organic,Smart TV,6,54.8,0.84,0,1,0,0
USER_0000472,29,4,Medium,9,Basic,Monthly,No,Social_Ads,Mobile,1,61.1,0.56,0,0,0,0
USER_0000473,24,1,Low,37,Standard,Monthly,Yes,Promo_Code,Smart TV,7,51.2,0.63,0,0,0,0
USER_0000474,38,4,Low,62,Standard,Monthly,No,Organic,Mobile,13,73.7,0.35,0,0,0,0
USER_0000475,44,3,Medium,31,Basic,Monthly,Yes,Promo_Code,Smart TV,0,67.1,0.39,0,0,0,0
USER_0000476,40,5,Medium,16,Basic,Monthly,Yes,Promo_Code,Mobile,6,64.1,0.53,0,0,0,1
USER_0000477,55,1,Low,32,Standard,Monthly,No,Promo_Code,Smart TV,1,35.8,0.69,0,0,0,1
USER_0000478,42,2,High,42,Premium,Monthly,Yes,Organic,Console,1,32.2,1.0,0,1,0,0
USER_0000479,29,3,High,23,Basic,Annual,Yes,Organic,Mobile,20,40.8,0.82,0,1,0,1
USER_0000480,18,2,Medium,6,Standard,Monthly,Yes,Promo_Code,Mobile,0,56.4,0.31,0,0,0,1
USER_0000481,23,3,Low,3,Standard,Annual,Yes,Social_Ads,Mobile,0,77.8,0.24,1,0,0,0
USER_0000482,24,1,Low,32,Basic,Monthly,Yes,Referral,Smart TV,6,65.5,0.42,0,0,0,0
USER_0000483,46,1,Low,38,Basic,Monthly,Yes,Social_Ads,Smart TV,1,36.6,0.73,0,1,0,1
